Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
70809.0,-0.805983044377445,0.499559339537458,1.42442875275574,-0.366236693244711,0.669359967335457,-1.06602616002815,0.428336667489609,0.0800533166015971,-0.62777587277273,-0.700192865467918,1.26417316066592,0.393945862303406,-0.504394927676383,-0.0953138707245451,-0.210993184021532,0.833339319624764,-0.47733079523408,0.376510727828218,-0.439677272670111,-0.0205646324692243,-0.093634872578493,-0.534769976631993,0.0655914061327166,0.26148616894993,-0.480822476166231,-0.122151247228025,0.0603772490047058,0.147586568236361,0.99,0
49990.0,1.19285921507168,-0.722533747331529,0.208738341341354,-0.310102010642297,-1.09178489564001,-0.893032048866916,-0.231335452942119,-0.183205647328031,-0.773068686241371,0.561173836275369,-0.122867017177453,-0.0277354971659814,-0.435878757983648,0.192530731135577,0.230630609260386,-2.21395330546408,0.816419799913171,0.0449124673528253,-1.04107459769049,-0.442299190166781,-0.350870837726724,-0.548785822168109,0.0358321930334125,0.643550971302267,0.248009032446387,1.08317743021872,-0.0675832605033345,0.0107435437225519,74.99,0
155028.0,0.0895729314290563,1.02408461430353,-0.085708674630295,-0.661017689462491,1.21773032654956,-0.603414912437198,1.46552873664523,-0.66272202837667,0.309259690330229,0.40547561258127,-0.640003311301391,0.252170684926751,0.995776329940549,-0.28048824279658,0.520911998815706,-0.672158784927498,-0.761663937110993,-0.046388558850048,-0.0025895555006118,0.338369793241043,0.23870173397543,1.39838581753474,-0.190710168858908,0.666078905339473,-0.737936462534134,-0.298966982021946,0.295035257260342,-0.0572883771958193,2.99,0
79343.0,-2.50708573216461,0.602713897005167,-0.316884807177136,3.13585328052552,-1.84774327432521,1.57954577737759,2.66017332183896,-0.0407769018983115,-1.76859342818699,0.295037221922894,-1.29244769230119,0.291789704639138,1.99788631837324,0.104159610068545,0.406176495620916,0.0342712144381179,0.112315296121187,-0.103188572462195,1.40444240088117,-0.289160054352689,-0.25743375957192,0.0244458888531298,-0.874690030736534,-0.277357281690938,0.565518196021488,0.405726830030115,0.346971799567499,-0.817137548030902,638.6,0
67949.0,-2.34357603924127,0.448861713805154,1.87706682434833,-1.87890861046567,-1.23302215391336,2.53994493213469,-1.86321194772954,1.89842587365741,0.715804591112664,0.521550114863164,0.451416008787943,-0.517921719149881,-2.59462894159897,-0.614391671665017,-1.26194491534962,-0.0753121483052422,1.84992927899731,-2.32854432803428,-0.750083291086986,0.120787950279026,0.22079875643684,1.07235420326701,-0.186627370674095,-1.36970488497014,0.332786420769134,0.0051024391171241,0.164832120668045,-0.07172994766547,4.5,0
39196.0,-0.299287147665343,0.937746259944664,0.795234903206234,-0.313433385204416,0.515515188389475,-0.0331635274075256,0.465831134399681,0.242136236755708,-0.326465458428205,-0.291027410988744,0.164173199490301,-0.644406949393156,-1.39687935415058,0.0222306118336847,0.457888454948448,0.995633856536909,-0.573210079495763,0.937256669799155,0.650119323999692,0.0530585650966744,-0.308957996595915,-0.925439129629951,-0.157316186536381,-0.933567599034859,-0.091093887544754,0.132385309484717,0.230400154775982,0.0725964155521529,0.99,0
135436.0,1.99768126048247,-1.59407513860675,-1.41473844580757,-1.85533065414562,0.866338304423511,3.97194390766452,-1.96767855108151,1.09423141841686,0.263073838351999,0.681787239420982,-0.0321881531760678,-0.374954228647296,0.261775946602342,-0.524398871341637,0.913865625209994,1.45353338699741,-0.115393373456484,-1.09355925736015,0.186301639580404,0.186703096944915,0.296217500180229,0.673007755211808,0.248107548042318,0.71950952715185,-0.43171640882573,-0.217429299975657,0.0487590849225352,-0.0299801780952679,71.82,0
54555.0,1.13421581232988,-0.0759514657184676,1.02336999794596,0.587736332231373,-0.906801809063471,-0.617218714851691,-0.341184215394537,-0.106470731944491,0.317966647640293,-0.15691210747589,-0.137968308766269,0.814122090067353,1.35906276831261,-0.245895133460387,1.28082876859133,0.609441806262756,-0.636701470779233,-0.130850745244217,-0.395689581455931,0.0880441107069857,0.0368151088155622,0.0775958058850827,0.0087882160266492,0.455911430499461,0.173862586228124,0.382615975517477,-0.007657447562708,0.0369310443375537,51.31,0
125235.0,-0.119496395960199,0.837601460849735,-0.462116665657288,-0.281864945544254,0.558755533236495,-1.15019928470244,1.04058437395576,-0.247864215086275,0.384813767697436,-0.0352996809798365,1.03484733259117,-0.690769228739728,-2.16779260258378,-0.515698340863938,0.255170947094517,0.195503636259767,0.218159172997068,1.36522294707536,0.0424979030233245,0.121328252679716,0.214290594964977,0.977535302834617,-0.159902810182129,-0.0456823937719096,-0.398374340158532,-0.180590733533219,0.318031708406311,0.0317741122587705,37.95,0
136304.0,0.0005231426476038,1.062068819668,-0.22583381207258,-0.594526117510734,0.93089418681341,-0.785104620908079,1.22346967422511,-0.427530914221071,0.282163722756852,0.226070125006345,-0.849792464745051,-0.0865752636387839,0.193649520240628,0.0900107285979431,0.527046980283812,-0.515683367516844,-0.638717582023215,0.144420423619416,0.0410288380891067,0.21823572772576,0.280363024002172,1.29617030692192,-0.139226741743624,0.773525193345705,-0.734822820994688,-0.277862979241006,0.449639485282426,0.165540373489942,1.79,0
75859.0,1.31331985497584,0.220208819463237,-0.019195165225898,0.178206264172744,0.310605505692211,0.128800107039871,-0.0159479063046419,-0.0165879855125548,-0.241707923039694,0.0817327200291623,0.402427347421825,1.0315468064069,1.26234351524969,0.196413795023005,0.343715438753949,0.858428562186082,-1.21327432756451,0.299170793105987,0.677506778680701,0.0131059189088905,-0.285873921058968,-0.817365806085899,-0.053695439458086,-1.01399536297955,0.39554885769019,0.158753089084398,-0.0295025591012756,-0.0032065539744779,1.98,0
4657.0,0.517635540294575,-2.09753426374839,0.402506650229816,-0.109042635916342,-1.3041163184589,0.915655372661296,-0.62925023254885,0.0130777613676949,0.976986778861849,-0.0143117395104185,0.74698138166888,-1.36742358503582,3.15860470957976,0.741166605740001,-1.91261389449387,-1.07086982705737,0.39059151041628,1.81622347084639,0.0148454590650816,0.472286097835404,-0.49435943302099,-1.41990634124881,-0.379042500876223,-0.820997321628083,0.0075163011963644,0.878785845103531,-0.112961400786415,0.0696130557600986,444.41,0
88071.0,-1.87215644847646,1.45017714475545,-1.93310072454637,-2.65326909442673,0.536226772219298,-1.3787022609519,1.39278417093387,-0.827886131206896,0.848945117832007,-0.139765235589934,-1.23228460399048,0.146228130566157,-0.503988111981893,0.440479982640915,-1.13410658226586,-0.375321102777528,-0.428110238122855,-0.707457729199545,-0.808550982299308,-0.36740942901812,0.711686418130581,0.49793581865641,0.215426417544467,0.802300854784285,-0.050182384347684,0.494233585140677,0.297260151769062,-0.230735342505494,80.0,0
34964.0,1.26722881723137,-0.325576308606983,0.274320974596967,0.334881244706241,-0.49157247342658,0.140763715741908,-0.511763533819368,0.132804907772442,-1.19447177876659,1.01829780704245,0.850583424110178,0.13994465134285,-0.461635842335127,0.530351269797917,0.443233477020013,-1.31930126572969,-0.265467588153999,1.52092212158703,-1.17839795742356,-0.590237144836833,-0.238195449683751,-0.219757369568789,-0.0479075874339759,-0.355331253674824,0.476286085917539,-0.245071828005884,0.0501577820763145,0.0096551615207181,12.0,0
122391.0,2.20472359275124,-0.884525368460413,-1.59787882983598,-1.01787737508611,-0.397675741304816,-0.831597519623851,-0.470230589283833,-0.237347129091754,-0.297397490912295,0.894895503636292,-1.13696430785819,-1.43033900672216,-0.96232874174191,0.22104764990644,0.56735776495351,1.09705878377837,0.0669118103826726,-0.965554881654487,0.528488186363587,-0.0217968691597647,0.421838214612296,1.0881810361035,-0.0225204568486312,0.501480670667547,0.198088267372925,0.0598470720712967,-0.0538814388801379,-0.0588610687023026,38.85,0
33891.0,-1.07543873381346,1.21536022231578,0.640609272988604,0.985766693807709,0.316817479817465,0.744463168582573,0.822952712570664,0.0966479372404496,0.263254086121673,0.601693737374305,-1.49003945373851,-0.299239760289865,-0.185898311723574,-0.193018908509391,0.384605231831541,-0.922088553656856,0.233587491269315,-0.370317958332575,1.06008452250946,0.247570966471327,-0.205679471929946,0.0288509631450164,-0.244841184010745,-0.911620998638991,0.13879835039306,-0.156542082010977,0.585489952025855,0.30640544516883,84.77,0
135123.0,-1.22371084243769,-0.644380997559815,1.27125003436,-3.36591215032987,0.158905751489183,1.26150890939498,-0.562256052662243,0.576548402266558,-1.97301945117855,0.945552173946127,0.538329308130386,-0.587211399699376,0.0407531045618607,-0.50546587650083,-0.486895232213876,-0.773062512544134,0.575694480866604,-0.533795702898532,-1.35745254198127,-0.14609226792367,-0.136625125918875,0.214640264173929,-0.313107519999522,-1.66467677479657,0.558803529509167,5.16345648564343e-05,0.424196460310316,0.194473775609209,42.0,0
127215.0,-1.0393736625625,-0.106670065506646,0.377245209016611,-1.6081178265963,-0.12068101988497,0.0355347397567336,-0.210546501418114,0.64217991706948,-1.30514600870248,0.11888573414055,-0.191563720607286,-0.0103532036582079,-0.306260035654728,0.401594312879894,-0.8457902138685,-0.908070873213324,-0.432600055600843,1.91453069800174,-0.5621965963025,-0.233561113905338,-0.212916021535123,-0.424400743095725,0.0633563588761649,0.325863002428585,-0.275479974781485,0.517176759056776,0.195253728876262,0.0775385930020018,66.0,0
125616.0,-0.124913809470372,0.0611427037243208,0.499144319778224,1.10805393383721,-1.20576110198776,1.37193158746489,1.17419958694988,-0.322734445940386,-0.0348419774518846,0.64727566871993,1.0918341094541,0.285405339890049,0.315540458890573,-0.0775909119074131,1.45833976915049,-0.396961731178008,-0.1445475849589,1.03382199100174,2.40591311467072,0.053617468517751,0.287713157369515,1.41107021186913,0.0895188117518589,0.806969955108034,-1.6206445120059,0.530893756771122,0.116927491570668,-0.0309054834514276,330.0,0
43214.0,0.380019044407806,-1.13106755914869,1.42069896953844,-0.831055665677069,-0.495525681875248,-0.0076628009281712,-2.78251985369759,-0.603418787355827,-2.20361986801836,1.95390543299175,1.27660075041772,-0.0234143632135745,0.94369982175032,-0.0951209094676451,1.23640497469577,-0.819788558777432,0.965978079278113,0.552909349718091,1.07512086368691,-0.163687450626421,0.835325402840363,-0.0225917810891758,-2.03954234291861,-0.194912511599562,-0.0614729344989385,0.167276889914153,0.342541781374071,0.293039655549227,79.0,0
87996.0,-0.435548306195964,0.257723685383205,1.17900708456111,-0.77618831088579,0.338815678375784,0.105833397660971,0.209754713286248,0.0715963245884256,0.891172528494027,-0.16266610563185,0.432995434114036,0.334760158789534,-0.768297879037626,-0.236279925968273,-0.589300541881981,0.18834124515939,-0.97021249350187,0.977484623838162,-0.171661129340525,-0.0096971444866373,0.332535784119524,1.32253307494922,-0.162607585598923,0.78035789186529,-0.725801222224758,-0.372746859665914,0.211146688084591,0.0682393641748993,15.15,0
81371.0,-1.27818234175365,-0.934523892745832,2.46650219815458,0.304035930582207,-1.50301002343246,2.06910070772553,-0.829886741166219,0.524110941133061,0.0427293530242712,0.520564626360316,0.507497317217067,0.924356033561744,0.0271648279162129,-1.20788055563629,-1.46783563899728,-2.79046175563464,1.28919486967014,0.788567154564062,0.422690679522216,-0.816555175931638,-0.335785806364614,0.357331295077596,0.130330921204586,-0.211153046020271,-0.697135442488924,0.691128068807507,0.0383485105451382,0.12543732659311,150.9,0
154216.0,2.01744944521576,0.195275309957314,-1.60170674575857,1.3984470561103,0.39839850757756,-1.1537071941694,0.635073074152747,-0.407027359173327,0.238820001989192,0.262759724690622,-1.01465768320205,0.192105903244984,-0.511170597711047,0.584670240651811,-0.490642907787358,-0.727002763662216,-0.112224447966008,-0.628888549780385,-0.223805719120445,-0.306142670256955,0.0505434726717727,0.350885886075588,-0.0038726604385567,-0.0141901387326275,0.447540987326575,-0.489247001781607,-0.0173629734943103,-0.0615617330976278,14.31,0
59849.0,-2.00337394680443,1.54215101121713,1.54004385409974,1.11177885290536,-1.41739577501966,-0.205322458003331,-0.987388393903276,1.34296211209789,-0.504634002527408,-0.99949861525486,-1.07905736647449,0.737532228124001,0.751344385197392,0.4906675788676,0.71085125204477,0.21952671827086,0.365035274932139,0.3737910685136,0.516646264837767,-0.25699875088783,0.22024254962311,0.257569105755189,-0.141200290861893,0.401098784129104,0.275822348968277,-0.289411700782962,-0.503656173142547,-0.144917660628107,1.18,0
162309.0,-1.60360093456558,2.26305095916603,-0.446851762580065,-0.0577926328032298,0.210181229614632,-1.09782940416853,0.970386332853192,0.0934440970980738,-0.0561736721862601,0.87737999008665,-0.930119522754042,0.353517566582887,0.426936336298202,0.268074263208155,-0.205130616524554,-1.0665533801703,0.37384539831867,-0.616616806386029,1.04738037293104,0.568338550172493,-0.0621946350331782,0.209180011869113,-0.282945076135048,0.108259758783737,0.530865309963381,0.589989053259864,0.464634632758385,0.350997776643669,3.0,0
78196.0,-0.415372993147316,0.927259261308695,1.56148193568973,0.845761379080198,0.347519010200841,-0.255936980886794,0.62884169359924,-0.0084581447164724,-0.721017820419579,-0.328722101588042,-0.162437929790106,0.307305445549313,0.656209400635628,0.196279183624264,1.32913137900519,-0.526502052762788,0.0218762187481027,-0.423235293699389,0.0844443062125919,0.0660362852591232,0.110976670737758,0.36293646884453,-0.0698325046953932,0.0763034627771726,-0.287596602938315,-0.38880223443529,0.175029913991708,0.151623013177851,14.99,0
159735.0,-1.03051003673256,1.15423602628326,-0.268864127783274,0.696678332332391,1.36673921623822,-0.288786067051895,1.38603091512791,-0.548325756713616,-0.187892465798508,1.10181221343893,0.223078989956677,-0.0140327426756912,-0.910373476218203,0.336667730311815,-0.798871051924119,-0.967849076185615,-0.358794462325724,0.278152922644637,1.30627351524822,-0.261225893225095,0.0793604187708239,0.702742106731294,-0.158641601970663,-0.548309962481319,0.0105805095008132,-0.445277409711191,-0.431425180190249,-0.0464340141863595,4.73,0
80616.0,1.19588967776536,0.215213455404534,0.623352464547772,0.646957831100087,-0.45002480545532,-0.709563289532657,-0.0085130989106333,-0.0890153515428457,0.0155348413126949,-0.110570130018962,0.301484180688106,0.574546253916651,0.261032439444954,0.282426472817955,1.25723757836377,-0.0861274306491527,-0.0272360493125989,-1.1008619055417,-0.600278551966612,-0.135963496200672,-0.208620682213856,-0.567496189159682,0.206890807618694,0.395554408383938,0.102150396017284,0.10406016533734,-0.0118235658414749,0.0188126497031232,0.89,0
168454.0,1.76743116658515,-0.408195985580459,-1.75311360805221,0.583151441297746,-0.170435059225984,-1.25392657708788,0.24866478541891,-0.276683867762504,1.13495196180637,-0.874194149314262,-0.672779112052709,-0.122065707100899,-0.899179324304666,-1.26240022703208,-0.0246784299316943,0.0489961185803203,1.10845289646323,0.153995711057956,0.109563661288162,0.0358416237426195,-0.178778022554854,-0.587007760775351,0.0711559491164494,-0.154362316119296,-0.131608222706207,-0.0984149455004453,-0.0369984970393571,-0.0003408713220199,142.9,0
